date,product,category,price,unit,market_name,region,woreda,price_type
2023-05-17,Millet,Cereal,194.11,kg,Hossana,Sidama,Bole,Farmgate
2024-04-11,Rice (local),Cereal,1874.62,quintal,Adama,Southwest Ethiopia,Hadiya,Wholesale
2023-11-25,Dry peas,Other,274.82,kg,Shola,Addis Ababa,Basketo,Farmgate
2023-06-29,Milk (raw),Animal Product,40.18,kg,Hossana,Addis Ababa,Basketo,Retail
2023-01-30,Hot pepper,Vegetable,75.68,kg,Adama,SNNPR,Kaffa,Farmgate
2024-04-04,Kale (Gomen),Vegetable,198.16,kg,Bahir Dar,SNNPR,Lideta,Farmgate
2023-01-01,Lentils,Other,38.93,kg,Hawassa,Oromia,Kolfe,Retail
2023-03-27,Flour (wheat),Processed Food,107.68,kg,Hawassa,Oromia,Wolaita,Retail
2024-02-06,Margarine,Processed Food,43.58,kg,Gonder,SNNPR,Kolfe,Retail
2024-02-28,Coffee (roasted),Processed Food,1596.64,quintal,Shola,Oromia,Wolaita,Wholesale
2024-01-21,Teff (red),Cereal,1735.67,quintal,Merkato,Southwest Ethiopia,Kolfe,Retail
2023-09-04,Eggs,Animal Product,9.39,kg,Hawassa,Sidama,Hadiya,Wholesale
2023-08-07,Spices mix,Other,187.01,kg,Hawassa,Tigray,Kaffa,Wholesale
2023-10-24,Powdered milk,Processed Food,68.1,kg,Wolkite,SNNPR,Lideta,Wholesale
2023-03-15,Butter (traditional),Animal Product,232.36,kg,Merkato,Amhara,Kolfe,Retail
2023-07-24,Margarine,Processed Food,2197.37,quintal,Bahir Dar,SNNPR,Wolaita,Retail
2023-03-01,Shiro,Other,1141.27,quintal,Gonder,Amhara,Hadiya,Wholesale
2023-02-01,Dry peas,Other,55.16,kg,Merkato,Oromia,Lideta,Retail
2023-07-12,Cheese (Ayib),Animal Product,1500.44,quintal,Hossana,Southwest Ethiopia,North Shewa,Wholesale
2023-02-22,Roasted grains,Other,71.25,kg,Hawassa,Addis Ababa,North Shewa,Wholesale
2023-05-16,Kale (Gomen),Vegetable,2177.67,quintal,Adama,Amhara,North Shewa,Farmgate
2023-02-12,Sorghum,Cereal,1256.16,kg,Adama,Tigray,Bole,Farmgate
2023-08-26,Spaghetti,Processed Food,1345.3,quintal,Hawassa,Amhara,Lideta,Retail
2023-03-23,Tomato,Vegetable,2414.95,quintal,Hossana,Amhara,Bole,Farmgate
2023-10-24,Mango,Fruit,1427.71,quintal,Shola,Southwest Ethiopia,South Wollo,Retail
2023-10-19,Honey,Other,1467.15,quintal,Merkato,Amhara,Lideta,Wholesale
2023-08-16,Barley,Cereal,1360.36,kg,Bahir Dar,Amhara,Jimma Town,Retail
2023-11-29,Avocado,Fruit,1400.37,quintal,Merkato,Oromia,Basketo,Wholesale
2023-08-18,Yogurt,Animal Product,95.82,kg,Wolkite,Southwest Ethiopia,Wolaita,Wholesale
2024-06-11,Apple (local),Fruit,1490.24,quintal,Merkato,Amhara,Hadiya,Farmgate
2023-12-04,Pepper powder,Other,2473.63,quintal,Wolkite,Tigray,Bole,Wholesale
2023-11-15,Sugar (local),Processed Food,1640.36,quintal,Dessie,Amhara,Bole,Farmgate
2023-05-05,Milk (raw),Animal Product,38.2,quintal,Wolkite,Addis Ababa,Bole,Wholesale
2023-02-21,Tomato,Vegetable,95.83,kg,Wolkite,Tigray,Kaffa,Retail
2023-09-30,Yogurt,Animal Product,88.49,kg,Adama,Addis Ababa,Hadiya,Retail
2024-06-22,Milk (raw),Animal Product,49.69,kg,Hawassa,Tigray,Kaffa,Retail
2023-03-17,Lentils,Other,255.45,kg,Wolkite,Oromia,Kolfe,Wholesale
2023-08-25,Goat meat,Animal Product,1968.22,quintal,Adama,Amhara,Basketo,Wholesale
2024-02-06,Milk (raw),Animal Product,40.34,quintal,Dessie,SNNPR,Bole,Retail
2023-02-19,Mango,Fruit,2189.86,quintal,Adama,SNNPR,Wolaita,Farmgate
2023-06-07,Mango,Fruit,2094.89,quintal,Dessie,SNNPR,Kolfe,Wholesale
2023-07-16,Eggs,Animal Product,7.81,kg,Shola,Oromia,Lideta,Farmgate
2024-06-10,Lettuce,Vegetable,266.06,kg,Gonder,Southwest Ethiopia,South Wollo,Farmgate
2024-05-21,Tea (local),Processed Food,101.45,kg,Wolkite,Sidama,South Wollo,Retail
2023-04-13,Hot pepper,Vegetable,1203.61,quintal,Hawassa,Sidama,North Shewa,Retail
2023-01-10,Coffee (roasted),Processed Food,1916.01,quintal,Wolkite,Sidama,Bole,Retail
2023-04-22,Orange,Fruit,1352.58,quintal,Jimma,Southwest Ethiopia,Jimma Town,Farmgate
2024-05-17,Margarine,Processed Food,79.1,kg,Shola,Sidama,Lideta,Retail
2024-03-09,Lettuce,Vegetable,1669.99,quintal,Hossana,Oromia,South Wollo,Retail
2023-02-27,Watermelon,Fruit,72.13,kg,Wolkite,Amhara,Kaffa,Wholesale
2023-11-22,Tea (local),Processed Food,286.89,kg,Wolkite,Tigray,Kolfe,Wholesale
2023-01-05,Mutton,Animal Product,2047.15,quintal,Hossana,Sidama,Jimma Town,Farmgate
2024-03-14,Mango,Fruit,2388.74,quintal,Dessie,Tigray,Basketo,Retail
2023-02-04,Tea (local),Processed Food,1254.57,quintal,Merkato,Tigray,Basketo,Farmgate
2023-03-06,Mutton,Animal Product,291.57,kg,Dessie,Oromia,Bole,Wholesale
2024-01-30,Avocado,Fruit,1257.35,quintal,Hossana,SNNPR,Hadiya,Retail
2024-05-10,Chicken (dressed),Animal Product,2334.27,quintal,Hossana,SNNPR,Basketo,Farmgate
2023-12-05,Orange,Fruit,71.61,kg,Hawassa,Amhara,South Wollo,Farmgate
2023-02-01,Goat meat,Animal Product,173.99,kg,Jimma,SNNPR,Hadiya,Retail
2023-12-31,Onion (red),Vegetable,152.84,kg,Jimma,Southwest Ethiopia,Wolaita,Farmgate
2024-02-29,Papaya,Fruit,1355.06,quintal,Bahir Dar,Amhara,Kolfe,Retail
2023-11-10,Lemon,Fruit,1943.54,quintal,Jimma,Southwest Ethiopia,Lideta,Retail
2023-07-31,Margarine,Processed Food,234.32,kg,Shola,SNNPR,Jimma Town,Wholesale
2024-05-18,Butter (traditional),Animal Product,163.21,kg,Hossana,Oromia,Kaffa,Wholesale
2024-03-15,Millet,Cereal,2122.18,quintal,Hawassa,Oromia,North Shewa,Farmgate
2023-06-20,Wheat,Cereal,1047.15,quintal,Dessie,SNNPR,Bole,Farmgate
2024-01-20,Papaya,Fruit,105.25,kg,Dessie,Southwest Ethiopia,Lideta,Retail
2023-10-19,Flour (wheat),Processed Food,2285.74,quintal,Bahir Dar,Amhara,Bole,Farmgate
2023-03-01,Milk (raw),Animal Product,43.76,kg,Adama,Tigray,Kaffa,Retail
2023-09-27,Rice (local),Cereal,1941.76,kg,Hawassa,SNNPR,Jimma Town,Farmgate
2023-03-05,Salt,Processed Food,2089.37,quintal,Wolkite,Tigray,South Wollo,Wholesale
2023-03-12,Grapes,Fruit,1741.78,quintal,Hossana,Tigray,Jimma Town,Wholesale
2023-06-15,Cooking oil (palm),Processed Food,1286.29,quintal,Jimma,Addis Ababa,Hadiya,Wholesale
2023-05-25,Lettuce,Vegetable,67.9,kg,Jimma,SNNPR,Basketo,Farmgate
2024-01-04,Tea (local),Processed Food,1014.31,quintal,Dessie,Amhara,Basketo,Retail
2024-05-16,Onion (red),Vegetable,65.18,kg,Gonder,Oromia,Wolaita,Wholesale
2024-05-28,Fava beans,Other,1268.71,quintal,Hawassa,Tigray,Bole,Wholesale
2024-01-27,Tea (local),Processed Food,94.84,kg,Dessie,Sidama,Hadiya,Retail
2023-11-19,Flour (wheat),Processed Food,196.27,kg,Jimma,Tigray,Wolaita,Retail
2023-10-22,Lettuce,Vegetable,1563.07,quintal,Shola,Southwest Ethiopia,Hadiya,Retail
2023-01-11,Chicken (dressed),Animal Product,1198.85,quintal,Hawassa,Oromia,Kolfe,Farmgate
2024-03-30,Shiro,Other,142.94,kg,Bahir Dar,SNNPR,North Shewa,Retail
2023-11-26,Spaghetti,Processed Food,282.74,kg,Adama,Tigray,Kolfe,Wholesale
2023-08-06,Sorghum,Cereal,1218.4,quintal,Hossana,Amhara,Hadiya,Farmgate
2024-02-07,Shiro,Other,279.47,kg,Adama,Southwest Ethiopia,Bole,Farmgate
2023-10-22,Lettuce,Vegetable,1395.45,quintal,Jimma,Amhara,Bole,Farmgate
2024-04-07,Oats,Cereal,100.81,kg,Hossana,Southwest Ethiopia,Hadiya,Retail
2023-01-25,Honey,Other,254.67,kg,Bahir Dar,Southwest Ethiopia,Lideta,Farmgate
2023-08-07,Cheese (Ayib),Animal Product,2190.58,quintal,Merkato,Southwest Ethiopia,Kaffa,Retail
2024-05-07,Sugar (local),Processed Food,1488.23,quintal,Shola,Amhara,Kolfe,Retail
2023-12-31,Goat meat,Animal Product,35.58,kg,Hossana,Oromia,Bole,Retail
2023-09-01,Butter (traditional),Animal Product,197.36,kg,Adama,SNNPR,Bole,Farmgate
2023-05-03,Potato,Vegetable,2375.71,quintal,Hossana,Tigray,Basketo,Retail
2023-05-16,Sugar (local),Processed Food,182.32,kg,Hawassa,Tigray,Bole,Wholesale
2023-05-26,Nifro,Other,220.72,kg,Hossana,Amhara,Basketo,Retail
2023-02-06,Cooking oil (palm),Processed Food,37.62,kg,Adama,Tigray,Kaffa,Retail
2023-09-25,Teff (white),Cereal,2085.48,kg,Merkato,Southwest Ethiopia,South Wollo,Farmgate
2024-04-09,Wheat,Cereal,1024.73,quintal,Merkato,Southwest Ethiopia,Bole,Retail
2024-01-12,Watermelon,Fruit,153.08,kg,Jimma,Oromia,South Wollo,Farmgate
2024-02-20,Apple (local),Fruit,1560.77,quintal,Hawassa,SNNPR,Wolaita,Wholesale
2023-05-15,Mutton,Animal Product,73.4,kg,Hossana,Southwest Ethiopia,Hadiya,Retail
2024-03-06,Pepper powder,Other,2257.01,quintal,Adama,Amhara,Bole,Wholesale
2024-01-07,Teff (red),Cereal,1620.79,quintal,Merkato,Southwest Ethiopia,Jimma Town,Farmgate
2024-04-06,Lemon,Fruit,1279.64,quintal,Jimma,SNNPR,Bole,Farmgate
2024-01-17,Carrot,Vegetable,1879.35,quintal,Shola,Oromia,Wolaita,Farmgate
2023-12-25,Eggs,Animal Product,8.32,kg,Wolkite,Addis Ababa,Lideta,Farmgate
2023-09-27,Green pepper,Vegetable,1422.0,quintal,Jimma,Oromia,South Wollo,Wholesale
2023-09-18,Lemon,Fruit,1412.84,quintal,Hawassa,Addis Ababa,Jimma Town,Farmgate
2023-08-31,Yogurt,Animal Product,189.07,kg,Gonder,Tigray,South Wollo,Retail
2023-05-11,Spices mix,Other,1983.33,quintal,Gonder,Addis Ababa,Lideta,Retail
2023-04-27,Chicken (dressed),Animal Product,270.49,kg,Wolkite,Addis Ababa,Wolaita,Farmgate
2023-02-07,Onion (red),Vegetable,1412.92,quintal,Wolkite,Oromia,Basketo,Retail
2023-03-16,Potato,Vegetable,2125.34,quintal,Wolkite,Amhara,Kaffa,Retail
2023-03-23,Kale (Gomen),Vegetable,1308.59,quintal,Jimma,Oromia,Basketo,Farmgate
2023-04-15,Sugar (local),Processed Food,1793.64,quintal,Wolkite,Sidama,Wolaita,Farmgate
2023-11-22,Chicken (dressed),Animal Product,154.03,kg,Merkato,Southwest Ethiopia,North Shewa,Wholesale
2024-02-11,Mutton,Animal Product,1572.97,quintal,Bahir Dar,Oromia,North Shewa,Farmgate
2023-04-29,Hot pepper,Vegetable,1959.62,quintal,Jimma,Southwest Ethiopia,South Wollo,Wholesale
2023-06-20,Tomato,Vegetable,1521.86,quintal,Shola,Southwest Ethiopia,Jimma Town,Retail
2023-07-19,Maize,Cereal,994.33,kg,Merkato,Oromia,South Wollo,Wholesale
2023-06-19,Tea (local),Processed Food,178.38,kg,Dessie,Addis Ababa,Bole,Farmgate
2023-06-11,Green pepper,Vegetable,1827.0,quintal,Adama,SNNPR,Wolaita,Farmgate
2023-03-07,Wheat,Cereal,1395.09,kg,Merkato,Oromia,Kaffa,Retail
2023-05-12,Chicken (live),Animal Product,320.61,quintal,Wolkite,Sidama,South Wollo,Retail
2023-12-18,Teff (red),Cereal,1789.2,quintal,Gonder,Sidama,Wolaita,Wholesale
2023-05-01,Salt,Processed Food,120.95,kg,Dessie,Sidama,Hadiya,Wholesale
2023-03-24,Powdered milk,Processed Food,148.63,kg,Wolkite,Addis Ababa,South Wollo,Farmgate
2024-02-21,Millet,Cereal,167.68,kg,Wolkite,SNNPR,South Wollo,Farmgate
2023-07-09,Margarine,Processed Food,1942.21,quintal,Gonder,Southwest Ethiopia,Jimma Town,Farmgate
2023-06-26,Roasted grains,Other,214.86,kg,Hossana,Addis Ababa,Basketo,Retail
2024-01-18,Lentils,Other,1417.37,quintal,Hawassa,SNNPR,North Shewa,Wholesale
2024-01-13,Watermelon,Fruit,289.87,kg,Gonder,Southwest Ethiopia,Hadiya,Retail
2024-05-11,Potato,Vegetable,107.6,kg,Wolkite,Amhara,Bole,Farmgate
2023-02-27,Beef (raw),Animal Product,756.75,quintal,Shola,Oromia,North Shewa,Retail
2024-01-01,Wheat,Cereal,1300.29,kg,Bahir Dar,Addis Ababa,Lideta,Farmgate
2024-02-24,Coffee (roasted),Processed Food,86.26,kg,Hossana,Oromia,Bole,Retail
2023-08-24,Margarine,Processed Food,2443.86,quintal,Merkato,Oromia,Jimma Town,Farmgate
2023-03-22,Lentils,Other,263.21,kg,Merkato,Tigray,Jimma Town,Wholesale
2023-12-09,Fava beans,Other,1833.12,quintal,Adama,Oromia,Bole,Retail
2024-06-23,Tomato,Vegetable,159.02,kg,Wolkite,Amhara,Jimma Town,Farmgate
2023-11-20,Beetroot,Vegetable,73.92,kg,Dessie,Tigray,Basketo,Farmgate
2023-08-01,Chickpeas,Other,1977.77,quintal,Bahir Dar,Southwest Ethiopia,North Shewa,Farmgate
2023-09-24,Margarine,Processed Food,44.88,kg,Shola,Amhara,Kaffa,Wholesale
2023-09-25,Kale (Gomen),Vegetable,196.09,kg,Hossana,SNNPR,Basketo,Retail
2023-02-11,Potato,Vegetable,194.52,kg,Adama,Oromia,Wolaita,Retail
2023-08-07,Tea (local),Processed Food,164.06,kg,Shola,Southwest Ethiopia,North Shewa,Farmgate
2023-07-08,Nifro,Other,1956.79,quintal,Jimma,Sidama,Bole,Farmgate
2024-04-14,Green pepper,Vegetable,2271.8,quintal,Bahir Dar,SNNPR,Kolfe,Retail
2023-12-30,Lentils,Other,1126.56,quintal,Dessie,SNNPR,Hadiya,Wholesale
2024-04-21,Wheat,Cereal,1156.66,kg,Jimma,Oromia,Wolaita,Farmgate
2023-08-02,Chicken (dressed),Animal Product,276.71,kg,Hossana,Oromia,Lideta,Wholesale
2023-03-01,Spaghetti,Processed Food,2071.59,quintal,Jimma,Oromia,Wolaita,Wholesale
2023-03-03,Milk (raw),Animal Product,40.57,kg,Shola,SNNPR,North Shewa,Retail
2023-12-29,Teff (red),Cereal,1750.38,quintal,Hawassa,Addis Ababa,Jimma Town,Wholesale
2023-05-01,Barley,Cereal,1324.75,kg,Wolkite,Tigray,Jimma Town,Farmgate
2023-06-16,Kale (Gomen),Vegetable,2180.3,quintal,Dessie,Addis Ababa,Lideta,Farmgate
2023-11-25,Lemon,Fruit,1776.16,quintal,Hawassa,SNNPR,North Shewa,Retail
2023-11-28,Rice (local),Cereal,1766.85,quintal,Hawassa,Tigray,North Shewa,Wholesale
2023-09-01,Eggs,Animal Product,7.36,quintal,Gonder,Sidama,Bole,Wholesale
2024-05-15,Wheat,Cereal,1334.47,quintal,Adama,Sidama,Wolaita,Retail
2024-04-14,Teff (red),Cereal,1815.42,quintal,Jimma,Addis Ababa,Kolfe,Farmgate
2023-04-28,Sorghum,Cereal,1239.93,quintal,Adama,Amhara,Basketo,Retail
2023-11-13,Wheat,Cereal,1195.74,kg,Merkato,SNNPR,South Wollo,Retail
2023-07-11,Powdered milk,Processed Food,164.62,kg,Wolkite,Oromia,Bole,Farmgate
2023-01-20,Green pepper,Vegetable,40.63,kg,Wolkite,Amhara,North Shewa,Farmgate
2024-03-03,Banana,Fruit,1959.87,quintal,Adama,Southwest Ethiopia,North Shewa,Wholesale
2024-05-29,Lettuce,Vegetable,197.22,kg,Bahir Dar,Addis Ababa,North Shewa,Wholesale
2023-10-22,Mutton,Animal Product,47.78,kg,Dessie,Sidama,Hadiya,Wholesale
2023-09-12,Shiro,Other,45.73,kg,Shola,Sidama,Bole,Wholesale
2023-08-24,Dry peas,Other,292.87,kg,Hossana,Oromia,Bole,Farmgate
2023-12-29,Onion (red),Vegetable,1139.53,quintal,Gonder,Amhara,Lideta,Retail
2023-10-22,Potato,Vegetable,1243.69,quintal,Hossana,Southwest Ethiopia,South Wollo,Wholesale
2023-06-26,Orange,Fruit,179.45,kg,Bahir Dar,Addis Ababa,South Wollo,Retail
2023-07-30,Sorghum,Cereal,1107.16,quintal,Gonder,Sidama,Wolaita,Wholesale
2024-06-11,Millet,Cereal,2265.86,quintal,Merkato,Tigray,Kaffa,Wholesale
2023-02-08,Tea (local),Processed Food,215.4,kg,Adama,Oromia,Bole,Retail
2023-08-02,Salt,Processed Food,276.2,kg,Merkato,Oromia,Lideta,Retail
2023-02-07,Margarine,Processed Food,1006.38,quintal,Shola,Sidama,Wolaita,Farmgate
2023-11-26,Lentils,Other,1321.96,quintal,Gonder,Addis Ababa,Bole,Farmgate
2023-04-27,Margarine,Processed Food,172.34,kg,Jimma,Oromia,Kaffa,Retail
2024-01-11,Apple (local),Fruit,1851.15,quintal,Dessie,Tigray,Jimma Town,Wholesale
2023-07-04,Yogurt,Animal Product,185.01,kg,Jimma,Amhara,Jimma Town,Farmgate
2024-04-29,Papaya,Fruit,49.98,kg,Bahir Dar,Sidama,North Shewa,Retail
2023-03-22,Nifro,Other,109.13,kg,Shola,Southwest Ethiopia,Kolfe,Farmgate
2024-03-25,Tomato,Vegetable,1375.02,quintal,Dessie,Amhara,Kolfe,Retail
2024-05-12,Maize,Cereal,747.19,kg,Hawassa,Addis Ababa,Jimma Town,Farmgate
2023-12-13,Beef (raw),Animal Product,845.84,quintal,Bahir Dar,SNNPR,Bole,Farmgate
2024-01-07,Oats,Cereal,1506.95,quintal,Dessie,Southwest Ethiopia,Kaffa,Retail
2023-10-14,Spices mix,Other,1797.5,quintal,Hossana,Southwest Ethiopia,Kolfe,Retail
2024-02-11,Lentils,Other,91.39,kg,Merkato,Addis Ababa,Bole,Wholesale
2023-01-25,Butter (traditional),Animal Product,283.64,kg,Merkato,Tigray,Jimma Town,Wholesale
2023-09-05,Coffee (roasted),Processed Food,240.22,kg,Hawassa,Tigray,Wolaita,Wholesale
2024-01-07,Spices mix,Other,76.87,kg,Hawassa,Amhara,Wolaita,Retail
2023-07-06,Roasted grains,Other,288.69,kg,Adama,Tigray,Lideta,Wholesale
2024-06-17,Margarine,Processed Food,1491.18,quintal,Merkato,Addis Ababa,Bole,Wholesale
2023-03-29,Beetroot,Vegetable,1952.92,quintal,Merkato,Amhara,Basketo,Retail
2023-06-13,Millet,Cereal,238.58,kg,Jimma,SNNPR,Jimma Town,Wholesale
2024-04-03,Lentils,Other,87.21,kg,Merkato,Southwest Ethiopia,Wolaita,Wholesale
2023-02-10,Apple (local),Fruit,144.14,kg,Hawassa,Oromia,Kolfe,Wholesale
2023-03-17,Fava beans,Other,2229.33,quintal,Shola,Sidama,Bole,Retail
2023-07-01,Chickpeas,Other,2108.46,quintal,Bahir Dar,Tigray,North Shewa,Farmgate
2023-10-09,Onion (red),Vegetable,1586.29,quintal,Jimma,SNNPR,Wolaita,Farmgate
2023-12-31,Macaroni,Processed Food,297.05,kg,Hossana,Addis Ababa,South Wollo,Retail
2023-01-31,Banana,Fruit,96.32,kg,Hossana,Tigray,Bole,Farmgate
2024-02-09,Lemon,Fruit,1259.98,quintal,Merkato,Sidama,Wolaita,Retail
2024-02-29,Guava,Fruit,37.12,kg,Adama,Oromia,Jimma Town,Wholesale
2024-01-10,Sorghum,Cereal,1159.01,kg,Dessie,Amhara,Hadiya,Farmgate
2024-05-26,Chicken (live),Animal Product,432.09,kg,Hossana,SNNPR,Kolfe,Retail
2023-03-04,Guava,Fruit,226.63,kg,Shola,Tigray,Jimma Town,Wholesale
2024-02-05,Mango,Fruit,223.35,kg,Dessie,Sidama,Basketo,Farmgate
2023-05-19,Pepper powder,Other,226.24,kg,Dessie,SNNPR,North Shewa,Farmgate
2023-12-25,Chicken (dressed),Animal Product,207.56,kg,Merkato,SNNPR,Lideta,Retail
2023-01-08,Cabbage,Vegetable,166.06,kg,Wolkite,Amhara,Kolfe,Farmgate
2023-04-17,Watermelon,Fruit,296.22,kg,Dessie,Addis Ababa,South Wollo,Farmgate
2023-01-17,Tea (local),Processed Food,1626.51,quintal,Jimma,Sidama,South Wollo,Farmgate
2023-11-14,Fava beans,Other,38.62,kg,Wolkite,Addis Ababa,Hadiya,Farmgate
2023-11-27,Eggs,Animal Product,9.15,kg,Adama,Sidama,Bole,Farmgate
2023-02-26,Guava,Fruit,1477.85,quintal,Wolkite,Oromia,North Shewa,Wholesale
2023-03-26,Chicken (live),Animal Product,433.62,kg,Hossana,Southwest Ethiopia,Basketo,Farmgate
2023-10-29,Carrot,Vegetable,170.02,kg,Gonder,Southwest Ethiopia,Kaffa,Farmgate
2023-11-30,Mutton,Animal Product,137.94,kg,Hossana,Sidama,Kaffa,Retail
2023-03-10,Oats,Cereal,2102.73,quintal,Hossana,Oromia,North Shewa,Retail
2024-05-30,Potato,Vegetable,252.64,kg,Merkato,Oromia,Basketo,Farmgate
2023-10-07,Eggs,Animal Product,9.02,quintal,Adama,Oromia,Kolfe,Retail
2024-03-18,Powdered milk,Processed Food,69.69,kg,Adama,Oromia,Basketo,Retail
2024-03-02,Cabbage,Vegetable,1929.08,quintal,Shola,Southwest Ethiopia,Bole,Retail
2023-05-01,Spices mix,Other,138.35,kg,Merkato,Addis Ababa,Hadiya,Wholesale
2023-10-23,Margarine,Processed Food,1619.47,quintal,Hawassa,Tigray,Basketo,Retail
2023-03-21,Millet,Cereal,2024.57,quintal,Bahir Dar,Oromia,South Wollo,Farmgate
2024-02-01,Chicken (live),Animal Product,364.42,quintal,Bahir Dar,Amhara,Hadiya,Farmgate
2023-07-07,Cheese (Ayib),Animal Product,1992.75,quintal,Merkato,Sidama,Lideta,Farmgate
2024-01-06,Kale (Gomen),Vegetable,264.98,kg,Hossana,Addis Ababa,South Wollo,Farmgate
2024-02-03,Chickpeas,Other,2013.83,quintal,Hawassa,SNNPR,Kolfe,Farmgate
2024-01-23,Coffee (roasted),Processed Food,109.4,kg,Adama,Oromia,Hadiya,Farmgate
2024-02-10,Lemon,Fruit,95.81,kg,Dessie,Tigray,North Shewa,Farmgate
2023-10-17,Orange,Fruit,260.71,kg,Hossana,Addis Ababa,Bole,Retail
2023-12-03,Nifro,Other,190.47,kg,Jimma,Southwest Ethiopia,Basketo,Farmgate
2023-06-08,Millet,Cereal,169.56,kg,Shola,Southwest Ethiopia,Lideta,Retail
2023-11-22,Nifro,Other,2461.61,quintal,Gonder,Sidama,Kolfe,Retail
2023-04-10,Banana,Fruit,100.95,kg,Hossana,Addis Ababa,North Shewa,Retail
2023-07-23,Potato,Vegetable,1937.21,quintal,Merkato,Amhara,Bole,Farmgate
2023-09-04,Eggs,Animal Product,9.94,quintal,Merkato,Oromia,Basketo,Retail
2023-08-12,Goat meat,Animal Product,62.47,kg,Hawassa,Oromia,Lideta,Retail
2023-04-03,Fava beans,Other,1744.22,quintal,Bahir Dar,Oromia,Hadiya,Farmgate
2023-06-05,Chicken (dressed),Animal Product,1680.46,quintal,Jimma,Tigray,Jimma Town,Retail
2023-04-23,Powdered milk,Processed Food,1552.66,quintal,Bahir Dar,Sidama,Basketo,Farmgate
2024-03-12,Carrot,Vegetable,1629.16,quintal,Dessie,SNNPR,Basketo,Retail
2023-08-08,Kale (Gomen),Vegetable,1354.58,quintal,Hossana,Tigray,Hadiya,Farmgate
2023-10-04,Spices mix,Other,1799.64,quintal,Shola,Tigray,South Wollo,Wholesale
2024-04-16,Margarine,Processed Food,263.94,kg,Shola,Southwest Ethiopia,Jimma Town,Wholesale
2024-01-30,Salt,Processed Food,197.55,kg,Bahir Dar,Sidama,North Shewa,Retail
2024-02-20,Rice (imported),Cereal,2000.3,kg,Hawassa,Addis Ababa,Kolfe,Wholesale
2023-02-13,Cooking oil (palm),Processed Food,65.65,kg,Bahir Dar,Sidama,Bole,Farmgate
2024-01-01,Lentils,Other,1974.72,quintal,Hossana,Tigray,Wolaita,Farmgate
2024-02-28,Eggs,Animal Product,8.54,kg,Bahir Dar,Addis Ababa,Wolaita,Farmgate
2024-02-26,Nifro,Other,1803.01,quintal,Dessie,Addis Ababa,Lideta,Retail
2023-08-04,Chickpeas,Other,185.25,kg,Adama,Oromia,South Wollo,Retail
2023-03-04,Oats,Cereal,232.15,kg,Shola,Addis Ababa,Wolaita,Farmgate
2023-05-31,Butter (traditional),Animal Product,247.06,kg,Gonder,Southwest Ethiopia,Jimma Town,Retail
2023-11-04,Avocado,Fruit,2034.91,quintal,Dessie,Sidama,Basketo,Farmgate
2024-03-13,Margarine,Processed Food,2369.5,quintal,Gonder,Sidama,North Shewa,Retail
2023-06-14,Potato,Vegetable,288.18,kg,Hawassa,Oromia,Wolaita,Wholesale
2023-03-14,Milk (raw),Animal Product,38.18,quintal,Adama,Sidama,South Wollo,Wholesale
2023-08-01,Tea (local),Processed Food,137.12,kg,Adama,Amhara,Jimma Town,Farmgate
2023-11-05,Yogurt,Animal Product,1628.85,quintal,Hossana,Tigray,Jimma Town,Retail
2024-06-01,Potato,Vegetable,143.38,kg,Hossana,Oromia,Kolfe,Farmgate
2023-04-12,Cooking oil (palm),Processed Food,2204.37,quintal,Shola,Sidama,South Wollo,Farmgate
2023-12-20,Beetroot,Vegetable,148.81,kg,Adama,Amhara,Hadiya,Farmgate
2024-05-21,Lettuce,Vegetable,175.66,kg,Hawassa,Addis Ababa,Kaffa,Wholesale
2023-11-06,Wheat,Cereal,1241.11,kg,Merkato,Addis Ababa,Hadiya,Wholesale
2023-01-08,Mango,Fruit,203.6,kg,Bahir Dar,Addis Ababa,Hadiya,Retail
2023-06-19,Cheese (Ayib),Animal Product,132.88,kg,Dessie,Sidama,South Wollo,Wholesale
2023-01-09,Papaya,Fruit,1954.9,quintal,Hossana,Addis Ababa,Basketo,Wholesale
2023-04-07,Eggs,Animal Product,8.11,kg,Jimma,Oromia,South Wollo,Farmgate
2024-04-01,Chicken (dressed),Animal Product,1353.88,quintal,Hawassa,Addis Ababa,South Wollo,Farmgate
2023-01-13,Onion (red),Vegetable,207.44,kg,Hossana,Sidama,Hadiya,Farmgate
2023-12-21,Teff (white),Cereal,1979.23,quintal,Bahir Dar,SNNPR,Kaffa,Retail
2024-03-18,Orange,Fruit,238.29,kg,Merkato,Oromia,Lideta,Retail
2024-01-17,Beef (raw),Animal Product,755.64,kg,Shola,Amhara,Jimma Town,Retail
2023-02-03,Chicken (live),Animal Product,360.5,quintal,Hawassa,Southwest Ethiopia,Jimma Town,Retail
2023-06-13,Hot pepper,Vegetable,274.3,kg,Shola,Tigray,Lideta,Farmgate
2024-01-02,Beef (raw),Animal Product,704.42,kg,Hawassa,Addis Ababa,Basketo,Wholesale
2023-11-14,Dry peas,Other,53.21,kg,Hossana,Tigray,Hadiya,Wholesale
2024-05-06,Kale (Gomen),Vegetable,2207.62,quintal,Dessie,Oromia,South Wollo,Wholesale
2023-10-09,Beef (raw),Animal Product,819.83,kg,Bahir Dar,Amhara,Bole,Wholesale
2024-04-27,Guava,Fruit,50.36,kg,Hawassa,Oromia,Kaffa,Retail
2023-07-07,Mango,Fruit,2380.73,quintal,Hossana,Southwest Ethiopia,Bole,Retail
